x,y,cluster
6.837051,8.156145,-1.000000
5.671884,7.990749,1.000000
5.723192,7.866606,8.000000
5.544355,7.802701,1.000000
7.048993,8.990409,4.000000
6.442689,8.412404,-1.000000
5.556393,7.968236,1.000000
6.829991,7.897498,0.000000
5.628408,7.842453,-1.000000
6.935430,8.841329,-1.000000
6.626291,7.775141,-1.000000
6.780314,8.620694,-1.000000
6.147316,8.414895,-1.000000
6.674715,8.758889,-1.000000
6.871008,8.196788,-1.000000
6.628913,7.901326,-1.000000
7.310446,8.021931,-1.000000
7.760629,9.097334,-1.000000
6.863170,7.873217,0.000000
6.304719,8.402863,-1.000000
8.079659,9.346027,7.000000
6.749754,8.770332,-1.000000
7.969111,9.201358,16.000000
7.603515,8.167049,10.000000
7.223945,9.082026,4.000000
6.572256,8.629046,-1.000000
7.944765,8.981008,16.000000
8.029033,9.374086,7.000000
4.026767,7.304676,12.000000
8.177112,9.431812,7.000000
6.603160,8.427315,-1.000000
