cluster_id,cluster_invariant,tx_count,tx_hashes,sample_original_invariant
2,"_excludedfromfees[from] || _excludedfromfees[to],",25,"0xfce4995dd4f0f1086d39dbad13f9d4ed55d72afb0405584b4847d237346b65b4,0x9e6c2fa2a230e39dc10f5f54a5826ba201b48062199b30f4b53cc9535933a7ff,0x386422aa86d9dd2f67bd56a232560701053f0b07b1b89dae2bd1553ea6493105,0xe1369a5a1a360c342c2f8de620052bed6e11690996cabd1a1af48a52caedce42,0x776652f55be894237867ad0d773c8efb5628f81f1dbc49ee65ae6591b9581bcc,0x82c69f07ab55204052e0363080df220a8cc2b2f9f488d10aa0e1e7c374266570,0x18b3f4043513661bd3a942e946a7d553a1d9211e72e917d2d1e35e66a706881f,0x5b90f201a4f6d4973f3295619bd312d0d4e4e31bf5757ef9bf44f5156b01bf70,0x4008d6c683f0d8aa0336143419ffc6bd42559c7ea554a42fc8fd5dda58e8308a,0x1122fab194e8b3cd500ecdeed85cf500b07626e5c0ab199abf731c48cbaa3492,0xa2f08701080ce77df9e7f1ef8cc31619f4a9ab86513ff1e9d4a52a8349a5fd16,0x77ccdb4f2cff43ab2af749a17682b8c2fcfbce944bc041eca37c983bc71b8355,0xd2d019dd30fce8965d07daeaef536f429a9d3fe0b81ed1e9e793983c82473da3,0x235b21ab876f311741efbf2ed4819bda28e35ea63b8635c59263f581f38c3952,0x575beffcd088c53642077b5dcb3acebb86e2b2fbe9390e6fe3fe381d2e1eaad1,0x88e8922c4b69fd53369e6c49c98b6fb867fc7fe8581693ecf9bb236ede0c060e,0x13075a0fbb4c4662b69ac0888dbd18f07d144119e15d7512148d51354f8affac,0xdd47b1edf8b38164c97e0cf6bad22af97324be0a32d66624fb11476a6aab3402,0xfb2003d0c87fb72e4c9403992e8dfaaa6e2246d955c20031366228933bab7592,0x2a9ec481db2300dc96819fb69a09385cdb810861b4d66cecdabdb654ed21a0bb,0x969e8633f04acb5623835b4714601d7ae1f6e0f2431ee30058bbbc19c4374c37,0x7b96c9c78fc52e56060460273c6b4a94a16da338e4ad20264567e071de27a46c,0x575df271ab524bc8cbd0d73745acc659f1f12781d97ebbfdba618a9bd5a49a91,0x8c635156ff62a3fe52dc10949395fd449164aac1f9dd1015df980c8702f19cae,0xeb3c80870c3667c0fde1520646058353a52a58f16a00ff942cec459268163053","require( _excludedFromFees[from] || _excludedFromFees[to], ""Trading is not active."" );"
2,"_isexcludedfromtaxes[from] || _isexcludedfromtaxes[to],",7,"0x625e1e40755c467dff4f1f7a861b02cb12a344d09089b3e9361b1ccfb987dfbf,0xba734cdabd8c8fc5a72a3341f1ee27eb409f587e6a636ac97956abce4067efe3,0xcd3be830688637fd35b80097414504a7c1e4e1a29a489335e663bd7e2fa278eb,0xa3dde4f7ad70206fe25554aa507a1c596bec13cc0c78a48133de510204b327af,0x2012832cf0c997975e2b995e26cc1613633673ead58ded3646bf6113739b6cdc,0x4d140f3272168d2478baf29677019e6adbd561fb3dcd99fb9635110e50b4354e,0xdca056ae3b00c15a94724da2d76c4471187960b8cf75d90bdfa2559bc080e9c8","require( _isExcludedFromTaxes[from] || _isExcludedFromTaxes[to], ""Trading is not active."" );"
2,"_isexcludedfromfee[from] || _isexcludedfromfee[to],",12,"0x4c265d783c3f1ca1faac3c775b60967981504ee5179d27b38c9170dc7b157294,0xbdf9b9f15173718aa87c9d10dc8dca26c14ad1985afa8bdc4e76f11b35052be2,0x20e7489340405030061b6b234e75c903649c89fa0b199e7076ac1b3cf0bc91d5,0x67f811c95e0987d660001a88be794beecc73d4001a01cf6f6f1ffd5eab80043a,0x7ee3b9116f115f4e646d537bd390a864ad73fa5fe04eb6a9a41ca0b58d92e1a2,0xa3e9c46cf0be8312dc0c544ad905bfc84f105a64e63a0272d2a9cc16293bb1b6,0xbae7fd51a0ca9f393333242fcab39fc88dcb25b3e6b0b4847f7994497618378d,0xddc006cd6a4ee134b0a2985238c41cf5b616495725fbf755cac4dea9ec549d65,0x601beb02ebd673f2ceeaacb666c7efc869ad8a31b2d02b86ea72b7b3c61d266e,0x7cb249eb22c082ac4705fd04577bea8362edc55c674bced6efa9c48bd1639f82,0xbc67f22c4d0227cf9ee9268d2296b9cca3f1441227725f529be39a88d5311525,0x1c18a1a6c57f52b836fba338d84b7e399354c60c7b48adcfca0a5813f4c06274","require( _isExcludedFromFee[from] || _isExcludedFromFee[to], ""Trading is not open yet and you are not authorized"" );"
2,"transfertaxexempt[from] || transfertaxexempt[to],",116,"0x2553d52fcff9399bdf94338e7faafd4c6bf0ea5175ca6056e713f0ae0f1fe31f,0x954d360098eb1da117b1c4410dc45ac8a5b5c8cac132956d6668a9e1e8fcf8a1,0xda8d47c21b1ff564bcb9d8ad0c682da3bf4ad3df46d96415c0046b70547cbc05,0x77756044f64c6f1d03daa5f551c28b60f223ace049cf4355e66914ee3a5ea264,0xc08a575aecd66e707393a6392b801d9649bbd7f68715610ff214dd373ca44504,0x30f8ae2ce74907914745a0bff0e4fe4f8c8cb5dfc25840d09b7be4357d55d4bb,0xa7acac88fef60c9338b7cf8265fc24854f4ec00144f88d586c6338c679891189,0x71c6b45006c0e0258ddf359e879b5c9680fbae1288a3def4221e6b8c36feb85c,0xed4d4699a1d56b019cb8fb54c9986b9d403898db9f8dc07e1704d4af4b9e2000,0x2e6fc17a35eb658ac056f996464424cdb4fd10e551b73e960ec41208893da2d5,0xcd82b5f98ca5996e7bf1263020302d0c028ebba4351f94a9f1039aa9b036467b,0x2ed82eeafdb54e4ef7bb48eb4c0b7afeae3eb74d96ce510d82957cfed037f7bd,0x01616939ef366e4ba176ef193fc81c04f43cc103eb7f0948f4b3a0adb209628e,0x0a840435519b0015dacbb1052782039b0900d3dffdb64279cbb3ea4f012282fa,0xb64bbe113f01e09a5f133058e37191424695903364e18969bbc80e429322d63d,0xd138727abef556b91fa93a620919879371a57e4fb1abf8d7c7e017f5e5d74b08,0xa2e7919a1efe9efec20ffa6ace3c3ec0ee931b5b40adae9ed8f6256f9114ea4b,0x6266f7be69279bd3693137be9c70a1166fd0806b245e8ff0b2b172cef9a9c3dd,0xb48caa32cb30ebad7303cecd4ced89d69fe455707868936282e226c11786b5ef,0x978584a203290c84c813cca0864d397b11ffb29694b992b8a14ca6429081ffe8,0xd2c01b8b9eb660c860b7ac76fe4ec4a0452b7c6397601ffb0f6547e3426a8b63,0xc7dce2ae27e5567acde97b4b00fbeccf05b0cdef852d5f9cfdbd624f352815a3,0x39e523ca4f8479c959d4dd883d6c851b759dbc9226b474ed55367c05388c8d4f,0x7df84305c3bb4cdf484da66c5a0e61f916bbd4aa1c1fa98ff5b0827d4c92439c,0x206f9916f501f852123c3fb825f1c23d1e85b72f37f82c65076efd9725b7e8b9,0x46b02a43c4b01535c3721a02eaccb717f87a62472a218cb8c10a99de2df17e4a,0x789763683478993632459952c9996d7b06563da336710535377490ca44b03de0,0xa3154324fa3f64d71162ec290dc148891f124aebd65204dedbfadc3334db545c,0x3c696caf5cc0bf89cfe2b7a5139416e56db227b43e276c7dd6b8e8c46aa31a6a,0x576d3d56ea844e6c86b36124349c38a0b93be1335151d53214c0cfc20793ea3a,0x5b8991b5ca7091998954ace5cf3fc78a9eb53f665309d46f9ef3c4ed7dce04a6,0x43df22587ef50546aa142e53033adf24aaa1a0b376ed393c3e76d0d63b43bfec,0xca3101899b2cb38176ae231ce0109fe6c3f3948361740e112837abc2ba2a91cf,0x15f24fa5dd95bb3d7d44a3236bac6b04eb5bc04e8744745bcfb8ad07a5f99583,0x74e8b3fffd0b3a51f26bd7f29f8bc60e10f1fcbe7e77a3dd3b51edaada5eb128,0x1fabdff74774d0a71c4dd9daf954b801d17701a07d91e84168e9d0de14fcf4a9,0x1cb1c31738d13b58afcd517993fe636845442a9840499442372b414287cf9840,0x9934e3dc0636f4a2d75626c2d72e86c111bdfc91f1cb0451a082148f4023ab8f,0x0d79a2846a0cd3c3ddf5b16a01bbe06ec386dd7f3a5a3a2f9a4bffdf24b7991f,0x6126bd202c49829fab1dbcb2d4818f3d4ddac1b871b4c94a3fabef7c6d4f923d,0xd3407fdc857447299be039137b2ccd077c9d87bf66ec69ea7fa2693d160ca416,0x0fd7cf8143b24009d1ddf0bff2a2747439ad02836edf9fce8fd411c5e0396715,0x5351cd659e5639bd90a3983f3ded1ccce9d4c51fda36e90de8506583792b8be9,0xf02f4df872f63dcb3e1b0b1ae65aed087b5345f013ea57613a09ffdb4925f40a,0x1010149d2e778894109663fd9a7732f89299580a2347e2dfdd996fe275bfe7bf,0xd9c9bcd81a2b1dab48fac2f0fd61621e4e5631b5d61386ce3fae15526fcdad21,0xbac7fdd2cfc9987685e66e1f5b485a0df3542fbc47062f1cc4573d7776d58ad1,0x5d960b69fe785ba131bae9ccdc1088dd0fd036c1ef3c49ad6a53855de1f4515c,0x6b9c0810768c9a59ad0273aa031675fbb928e5939031b7f0d461da2c4125943b,0x0f411dbc7b80306f526f9ac2ef65b205e322a69afc4d94e57494348105e40de5,0x02a9620c60f15c3fd82eb550d42f5b96d8d0dbe0d98c41df772751255633910e,0x65e83145445e13ae79019c769f5abe23e59c23e7a1d87fc9decb163a7df75328,0xef6bc1ed7972b442d397e9f815b80b127f045bbd07ab0ca738f13e5d4b094f7f,0x6ed640d5e735ccdd59275f3c13aae6f870d637ff33d97e2c89006c68f5f1d40f,0x22365900f2cebaaecfa8f890317215fadeb3149c6f651030b9e97703806a88b0,0x303507bf45a94069fa06214f15e6879e234e951fa5d67eead686fc5f22941a29,0xaaaff3fca6e7e5a8c250e4c6c589a6e3a47283378b7dd55be9e3fc0573abc45b,0xac263cf9159b476c31998f199e78d787100f907ba7699a21fd98e9721aa4dd27,0x6f1479e4cd94768aae3d6ffc9e6c710d784292569c6db018eb39d13caf88d156,0x0076805930634782d797adb9022730080b4cf27d6439baf2110fc61694ffcdd3,0x5e75dde7c9e01f28db5cf10796b3a019a9f3dbb6c01578e02964a891dc6285a1,0x6579b87da45b6fce2f94a6cc9104d3ebe05c6ad6d3452d2e01015e9a8605446c,0xda91d03e909347c101a64b8732746576f0e74bbe93d472c13f1298be8509d92e,0x917376eca921b5549664c5f0cc698de50b728e32109b6f3aa84ced5c1c14d8a1,0x49a38e1a31ab86a69ee2d56fd33db951e1d4e5f7cda5aac86ae4c3d120218843,0x2ed30ffa91407b424896cc3b24c5f536a0ee2a5c81e8d09f7c4194fd14171279,0x0095d3f02b57c8225c6b667bc38bd03c5b58ebdf5287d0a614dba2f91a70b7de,0x4dd5fad72cf51a2994ba9d1b59cfec27f5e6ccd51f0b46a91137372e0d68059f,0x7d5b4e13b6c109520f1346eb46400ecf402d14b70cf1e704cd143f6e4c658ba8,0x2e2167bfbc4fc80df0068ac2cdba06dc609ef70856fa347b3c8a2987ec507e49,0x5dd0c05138bc0de532022a05faa61f9e943c50d81661bf4698288dee3aa85ac6,0xb96e4e9a9306224d2045078f657a6c60768e9f89087413432fa9f40e5bbe021d,0x8e46958576eee4a73adf5b5c4b59622d2ade0d92df7c56160ccc289eb272d2a9,0x177807ac55ff51aab844810dea11177752a740b603bbee2e08f610c135393d92,0xa5e580dc9d4b858c0a979236558b955e50a577a2482195471e42192ccc526313,0x0c0b310eef09190e76acd8aaa454e193d658f9b3ccca8f37dbcc46e8c3b43f1d,0xca834fde2a0fc4c4ee956466994d53836e2ae69f60f65eb9129d36959f77339d,0xa77c2e9a23ca4b6be6051fcbec5a79a910aab17deb649586cee5286701f353de,0x34dde58dc68152520fd86fb0bc285557bdf4fc8a308f6546dad4c0cbf02ef798,0x6b41f343c36687c26549b2c1344302847608c0300889941e7bfb7da403eabbff,0xebabc07adbe1c2a81493aa40cc3c7775dbfd84e04a02e2f868c7c86d696953d0,0xc425a84a67349826f479324da1702f0fa0fba659fad0b36834a196e29b56b1ec,0x843507315b1f90ec94e83b28010931213cf45185711dc182566437ca81e88c92,0xa41f2d69f933a7c70b91cd64107c205626785f2a6776b382a102dcf8b367742f,0xbb1e517816984c2beed7f4513837da9dff1d568df7a0a6e1b85bb9d03411ffa7,0x747fb5bc444d4f05d3c7868a6c7ffd662228924cbec7ee1873504d36ba6c958d,0x50e3d58997ec4f997d6a3e789be7521944054fdb47994b8a1036b59646485e64,0x34be8258dde3fa544e11966f9783dc915db7d2db58cb7990269075d26a92e5c0,0xaeddb288fe726aae27111d066cefaab3629c588ca6956cd2bb1b5da68c12402c,0x6daf370ff5c0eeb7f3e0a3c243d2187f9f93bf0e222ef907dac09daba8ce9a84,0xfe64a988bad59a115c5daf29fc8dc1ea489212cc26b2598603845f4630459e78,0x64e39d51f6bc832f9d1ddde351f99c105dbf50a32a82854ef78ddd36d0a365f4,0x5385ba748d61abca78b44d0011232c135ee423d2cfc391344af9ecef0987dd72,0xf22350236058b0dd27a21a8e34bc2ec64bbf6abb556983919007b806f5e4cfda,0xb68afee50fed503d9a5e525056c1c51a71783fd701b194570e0cbb543f8b4d05,0xc1565485ca50a8d6735b499ea76ffdbb3fa982cc136aeda07402d5aa2109b1ed,0x47263af0093fbfa9b9d9d7746b5857a07f8c2cbd4cf6d6cd4577df0dc029d33a,0xa1a78ad5a414caeac522120a5ac7678d8995471d4321da8a4d87e34133ad711f,0x694d9b30b63b8ad9ef5807ee61a01f81821c4bbf62bbf3dad756b019c87c4823,0x20af3226d89c8c250d47af77f96c325723e9d3fd710af0e0848893c14a02c6bc,0x2958e3984773bfb07ca69cd5cf722220f4bd9b02e2354bcdcbad99b978574352,0x72c6b23a4a4fa3e2a045527de7dbbf5016dda2bbdc88e0f5d47c33659ff23a4b,0x6eecc9f4a3f2eccf3a775054335189bf4e2ebb0e7373309eae8ac4b58e2f78af,0x0908f66ba60a7c16ce9a6f55c9c07d4a0f139f91ccdf9d3a6aa8417d4a94efaa,0x7e2b28b7a45ad05c518846abfa5ab5229a7370356d70a182cf0de1242b259d90,0x7cb62286c18b058c6b64bf83fa5e475cf0dff1c80c781ea7a210450ccee20509,0xc0616d04534c0cc0982c164142e2d3ff384a4fdbc8748be91ef024ed97e60653,0xfe072a519d430fa82de87924d320665436d1877d4dd0e23ab8ba1878a7394fb7,0x5d46d9b3b39f637d20908ec45e7cee33b72045c05e508a3f6f7138af42b762fc,0xe4dbeda75007c56e65d2079b6b00842de0f13a2e5c4bfd99c463e9ebd7490d9c,0xcc30d9fbdda84e72bef2cafec47b0ebb53ddc2f4afa75c556a00626aecd4dbcb,0x72426f422a1cc8f088585856c298f5aef0928e44937a6e164ce47fa63970a6be,0x7813d9501c4aa55f1dcce5ff6d9b1086de20199061ce897b75b8867b20f99d49,0x8f1748aef18b549d45ab4c9a5009291d5a86523c44d95980bb82374a5d2a7184,0x882ff19a0f530435af601007a75ba5f287ce2546d6f787c5e6da9f6a526b920d,0x19024100f571729542af343990553baeb1bc97963098e9bde5eb505f792bef47","require( transferTaxExempt[from] || transferTaxExempt[to], ""_transfer:: Trading is not active."" );"
2,"islaunched || isexcludedfromlimits[from] || isexcludedfromlimits[to],",17,"0x8c3c7abcc53ca0c4bb36e3ee26f7959507074f1b14243482add89fa7cad600fa,0x519cf2bbbb1306754299b06841a4006e253d5594a34ff9b922b5fb6654e6831d,0x187ad068289559d35cc7c0f552dedf39d4aa422569b79ef4ba0cc89727632da3,0x1f00f22bfaac2324cf3760c2af76ea87dbab3de1e23dcb510a1fbcf1492db080,0x3425ae9310ec2067391a5e97e1baa3a8355d2f14813f04a5cce71751724643d5,0xb0f6c9430915aeedf68fb670098ad466f4e5b8b73656c17bfe28eed0bf946ce0,0x7c2e699cd1edba6b0c64e12897c1ae3858c809c11a4e4dd168c2d2d7de79be67,0x92ada291ce4944abff2b2d1aa7d3f673fddf69f6af9b9842f46e17a6a0be7d9d,0x9a93c8c1ac38777bb2bb5afd532b69ba66a07e25d1245c0782d117b1da42352f,0x717b5cfef19a0b7286de6ed07655eb34e1f079e0beb3ed338c6e09eceb2bc6a0,0xc74d4c2cb83c15d5c6980993706c9102be198b71b49e8a503d0fb4fcbfa133f9,0xd9e134319e41afc4c3ac9f96dd5b45ee2ea31f875f7741debfa30ec649cacf38,0xa6d11ff182fc4cda4ec0ca64de8b3e86ae77687f5bf32ffad29b82afeb56aaa7,0x96e8a0ab593e1831bf063cb0138bc5fbe13b3fa9724245e5a5eec9da35cb33fe,0xc6c2b259717dd035a59f10cb5191281c0edfc838a2c81c9eea4a47d2d646fc10,0x38a661196314a492f06104551342d810876b6b75980b67ed0d29810999c730ac,0x1093418d5bcd3b0587deb4c2e1d0e929e38c02f9bf4996ac97f2aa4d11542ce1","require( isLaunched || isExcludedFromLimits[from] || isExcludedFromLimits[to], NotLaunched() );"
2,"isexcludedfromfees[from] || isexcludedfromfees[to],",4,"0xd147bd81340e6d5c2db311da1cc7408b3a97e92a1230656a6b6f9e5fdfbc49af,0x28dea7b7868f37b5417e0e1605fd91b1da6167cadfcd1308307b22fd1f8e5850,0xbd2af7ff9a7f66773823c5e767fa5415ab914a9f5e1ab13d990a7b295d792993,0x3882b2cc37563f2c059434635771a8db4feb07e1c419d17865cafb99431aeb5b","require(isExcludedFromFees[from] || isExcludedFromFees[to], ""Trading is not active."");"
2,"isexcludedfromfee[from] || isexcludedfromfee[to],",2,"0x06d819193862b86c3d460a586b93da55540fdbf8ece4063c3c0e4056983124b0,0xcaf869d04a2f33fe8757a0e8843e0828180dab49b69cb3457a14ead00ef85507","require( isExcludedFromFee[from] || isExcludedFromFee[to], ""Trading is not active yet."" );"
2,"bexcludedfromtax[from] || bexcludedfromtax[to],",7,"0x6e0b625d3d26c81e1672af42f8c509e90f47f24b839cdac835195748b6e1b0e0,0xa65c164cdd9527c851850d41c4f72bd492cd7967b5a25c8add18e39eafda841d,0x4c8682f303db5c5848b1bd14e6eae9ebf7e387cb53eac92511d27cbd5f3dfb22,0xbe25a0e136a5cee0bdd4462128b5061f07f0c2aa9283e3b95c36b1aeb8aec797,0x2000a6462370bd9e0e12966686df04afe0e9d0ace4df964c37223652174c7c17,0xa98e47c8ad8e81fc911a71403c0390c38279b74d0ed5792856980890131c3967,0x516c15ddbe880667953238706b71441e919625841496249cdce89a0dac2164a8","require( bExcludedFromTax[from] || bExcludedFromTax[to], ""Trading is not active."" );"
2,"launched || isexcludedfromlimits[from] || isexcludedfromlimits[to],",1,0x8d014fccf0bf95f585080a596d0457f72c09ef23a566f79153522dc6c357d86a,"require( launched || isExcludedFromLimits[from] || isExcludedFromLimits[to], NotLaunched() );"
2,"_isexcludedfromtax[from] || _isexcludedfromtax[to],",2,"0x714a6861a37d480962df5125c6f936a9c1785616911c0c870fee8b96c8486499,0x815fe6c2bff616c02fabf3d9c6d49ddce5c8e2abf03a60f5238be2a264f9e8f7","require( _isExcludedFromTax[from] || _isExcludedFromTax[to], ""VAULT: Trading is not active yet."" );"
2,"tradingenabled || _isexcludedfromfees[from] || _isexcludedfromfees[to],",1,0xb9f0ca778cc0486aedb4d8f55a46eae4f0fa3402ac4e4d3c57056f31856380f8,"require(tradingEnabled || _isExcludedFromFees[from] || _isExcludedFromFees[to], ""Trading not yet enabled!"");"
2,"_excludedfees[from] || _excludedfees[to],",4,"0x2385567e5d3e9b426abc69fff6027e5199146dd0f72d43b89a395d4f8d26f214,0xe90d2ce5b027bd06b1a50d606ee6842adc98639140388f724260e66107d96479,0x21ca5b465a547996f09aab172358c87035d08a68af50b37979086c16e96257d1,0x4f9b1b50033e222eacb7042a2bb2e2c7f0f15efe8983e0f325a97495bf8fe4cb","require( _excludedFees[from] || _excludedFees[to], ""Trading is not allowed yet."" );"
2,"_isexcludedfromfee[sender] || _isexcludedfromfee[recipient] || tradingopen,",1,0x5988487afb82c140da47b2078e75295ca78cffb8e5891cc2f4c2db91fcb26405,"require( _isExcludedFromFee[sender] || _isExcludedFromFee[recipient] || tradingOpen, ""Not authorized to trade yet"" );"
2,"excludedfromtax[from] || excludedfromtax[to],",2,"0x37a3fec9f4877675e257589ccbecf5f2e1e3bcaed3064b1ddd0fb42fe63524a4,0x45eb1b258d2d7a71db54057364bac6859c89742a86d66f196770aaaf8ed7532e","require(ExcludedFromTax[from] || ExcludedFromTax[to], ""Trading is not active."");"
2,"isfeeexempt[from] || isfeeexempt[to],",1,0x6d061e69663681fbd2219a99baac06678b99547f8ea1629c4b347f9bcb4f98ef,"require( isFeeExempt[from] || isFeeExempt[to], ""_transfer:: Trading is not active."" );"
3,"expiration == 0 || block.timestamp <= expiration,",19,"0xea44983a5c11b65b02db3f829c7f91129e2d69e8c82c7d0a1d15b96e28248640,0x82d6a0e44b288d2875e8578ff95c4be89b4bdc520e7f835d3687614740d0304d,0x2bc0096591bf78f460932efa0f00bd439fb8e05bf096cd650cb29fb0c107f5d6,0x83ebe29fe9ca3d2827a166376223f65fd03f64a0b098da957f4ddb92388b2564,0x9c6b50972290b80c040adec049263288b94befd06d45551e5fe2544a6bd7f38b,0x1befa91c12d684aa91586b2d0fd16e752bca289be11b9e34543b8a6df6ad7a0a,0xe87a6cd20e72e8f1cc4a3ec9d6a34a26324a862156b045b74226f8569c9b491e,0x3fe8a5643486bcdc729d651f8687238c2aa13c888053c4c1912308dfdf9e16f1,0xf254bc221d8ce2f91961d14a46f6999d9034bdf58c1df1ef41d3e03e9fd144f1,0x8eb4d9c9a91695a22fc0747c8c50bd77ac4b9cac5717e2101fa2e63fd84b6b0e,0x3d054d001e5ebe317c79b058874f77c6a8d9b5190f3e82d36c99a90b0acfe54c,0xa60e09580f5fb001c6448363a610934f6cebb6defcd027d8eabc1aa7df4a4366,0x53e02f6c18ae74f6521a58e4bc8b752091398a95b9da1fbf8289abfc05dae0a5,0xae41e16fd3c1bed859fdb57319a6211662ca64aa7a86b4588454f912556a2c38,0xce46885fbffb259ee4b14fc925bec48509db880c3edc942325463948c4bfb907,0xcd3076a2494e6d7c05d95ed5e6380135964bc2deab96c534925852d8a3c39d2d,0x0f6880aa7cf4c290a14c2295766d8713860ebf0746f4a33707296e45a53358d7,0x4109ec133690f318f2478160428af035114351564d57052c97cc1ae5787fc94e,0x3d399ece862c484b1008a443ebb28c0ff55913a4f38b9d6ff9db27e0793be942","require(expiration == 0 || block.timestamp <= expiration, 'KS_RFQ: order expired');"
